2021-07-04 08:09:23,998 INFO     Search BICs for /tmp/Math-81b/
2021-07-04 08:09:23,998 DEBUG    Reading the coverage of org.apache.commons.math.linear.EigenDecompositionImplTest::testMath308 (failings)
2021-07-04 08:09:24,041 INFO     Loaded 1x456 Coverage Matrix
2021-07-04 08:09:24,041 INFO     The number of total commits: 2038
2021-07-04 08:09:24,522 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java <init> 43:45
2021-07-04 08:09:24,601 DEBUG                  - depth 0, hash c28099c, HEAD~626
2021-07-04 08:09:24,607 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java <init> 54:67
2021-07-04 08:09:24,685 DEBUG                  - depth 0, hash 7f88773, HEAD~490
2021-07-04 08:09:24,690 DEBUG                  - depth 1, hash c28099c, HEAD~626
2021-07-04 08:09:24,694 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java transpose 601:618
2021-07-04 08:09:24,774 DEBUG                  - depth 0, hash 55ba297, HEAD~306
2021-07-04 08:09:24,779 DEBUG                  - depth 1, hash 9c8d2c7, HEAD~436
2021-07-04 08:09:24,783 DEBUG                  - depth 2, hash de9ff4e, HEAD~571
2021-07-04 08:09:24,787 DEBUG                  - depth 3, hash e8c9aea, HEAD~578
2021-07-04 08:09:24,792 DEBUG                  - depth 4, hash c28099c, HEAD~626
2021-07-04 08:09:24,796 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java walkInOptimizedOrder 917:920
2021-07-04 08:09:24,873 DEBUG                  - depth 0, hash e8c9aea, HEAD~578
2021-07-04 08:09:24,879 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java <init> 601:618
2021-07-04 08:09:24,957 DEBUG                  - depth 0, hash 55ba297, HEAD~306
2021-07-04 08:09:24,962 DEBUG                  - depth 1, hash 9c8d2c7, HEAD~436
2021-07-04 08:09:24,966 DEBUG                  - depth 2, hash de9ff4e, HEAD~571
2021-07-04 08:09:24,971 DEBUG                  - depth 3, hash e8c9aea, HEAD~578
2021-07-04 08:09:24,975 DEBUG                  - depth 4, hash c28099c, HEAD~626
2021-07-04 08:09:24,979 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java visit 601:618
2021-07-04 08:09:25,058 DEBUG                  - depth 0, hash 55ba297, HEAD~306
