2021-07-04 09:38:16,965 INFO     Search BICs for /tmp/Mockito-26b/
2021-07-04 09:38:16,965 DEBUG    Reading the coverage of org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest::should_return_primitive (failings)
2021-07-04 09:38:16,983 DEBUG    Reading the coverage of org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest::should_return_the_usual_default_values_for_primitives (failings)
2021-07-04 09:38:17,006 DEBUG    Reading the coverage of org.mockito.internal.progress.HandyReturnValuesTest::should_default_values_for_primitive (failings)
2021-07-04 09:38:17,021 DEBUG    Reading the coverage of org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest::should_return_the_usual_default_values_for_primitives (failings)
2021-07-04 09:38:17,054 INFO     Loaded 4x540 Coverage Matrix
2021-07-04 09:38:17,054 INFO     The number of total commits: 1752
2021-07-04 09:38:17,397 DEBUG    [line range] org/mockito/MockitoAnnotations.java initMocks 89:109
2021-07-04 09:38:17,546 DEBUG                  - depth 0, hash f920e3a, HEAD~212
2021-07-04 09:38:17,552 DEBUG                  - depth 1, hash f8f76a4, HEAD~262
2021-07-04 09:38:17,556 DEBUG                  - depth 2, hash feb23b0, HEAD~1408
2021-07-04 09:38:17,560 DEBUG                  - depth 3, hash ebcb3e7, HEAD~1410
2021-07-04 09:38:17,564 DEBUG                  - depth 4, hash 70eb8ea, HEAD~1458
2021-07-04 09:38:17,568 DEBUG    [line range] org/mockito/MockitoAnnotations.java processAnnotationDeprecatedWay 119:135
2021-07-04 09:38:17,675 DEBUG                  - depth 0, hash 038235e, HEAD~429
2021-07-04 09:38:17,680 DEBUG                  - depth 1, hash 3275500, HEAD~436
2021-07-04 09:38:17,684 DEBUG                  - depth 2, hash 896c61e, HEAD~439
2021-07-04 09:38:17,688 DEBUG                  - depth 3, hash 2a256b3, HEAD~936
2021-07-04 09:38:17,692 DEBUG                  - depth 4, hash 2dc4ebd, HEAD~1159
2021-07-04 09:38:17,697 DEBUG                  - depth 5, hash 2aed41e, HEAD~1302
2021-07-04 09:38:17,701 DEBUG                  - depth 6, hash 83fcd71, HEAD~1409
2021-07-04 09:38:17,705 DEBUG                  - depth 7, hash 70eb8ea, HEAD~1458
2021-07-04 09:38:17,709 DEBUG    [line range] org/mockito/MockitoAnnotations.java scanDeprecatedWay 111:117
2021-07-04 09:38:17,819 DEBUG                  - depth 0, hash f8f76a4, HEAD~262
2021-07-04 09:38:17,824 DEBUG                  - depth 1, hash 75e15e4, HEAD~370
2021-07-04 09:38:17,828 DEBUG                  - depth 2, hash 3275500, HEAD~436
2021-07-04 09:38:17,832 DEBUG                  - depth 3, hash 896c61e, HEAD~439
2021-07-04 09:38:17,836 DEBUG                  - depth 4, hash 2a256b3, HEAD~936
2021-07-04 09:38:17,841 DEBUG                  - depth 5, hash 2dc4ebd, HEAD~1159
2021-07-04 09:38:17,845 DEBUG                  - depth 6, hash 2aed41e, HEAD~1302
2021-07-04 09:38:17,849 DEBUG                  - depth 7, hash 83fcd71, HEAD~1409
2021-07-04 09:38:17,853 DEBUG                  - depth 8, hash ebcb3e7, HEAD~1410
2021-07-04 09:38:17,857 DEBUG                  - depth 9, hash 70eb8ea, HEAD~1458
2021-07-04 09:38:18,142 DEBUG    [single line]   org/mockito/configuration/DefaultMockitoConfiguration.java <init> 20
2021-07-04 09:38:18,248 DEBUG                  - depth 0, hash 2d152ee, HEAD~965
2021-07-04 09:38:18,253 DEBUG    [line range] org/mockito/configuration/DefaultMockitoConfiguration.java getAnnotationEngine 38:40
2021-07-04 09:38:18,359 DEBUG                  - depth 0, hash 3275500, HEAD~436
2021-07-04 09:38:18,364 DEBUG                  - depth 1, hash 7a6d0db, HEAD~935
2021-07-04 09:38:18,368 DEBUG                  - depth 2, hash 2a256b3, HEAD~936
2021-07-04 09:38:18,757 DEBUG    [single line]   org/mockito/exceptions/Reporter.java <init> 58
2021-07-04 09:38:18,876 DEBUG                  - depth 0, hash bcc618a, HEAD~1568
2021-07-04 09:38:18,881 DEBUG                  - depth 1, hash ce722d1, HEAD~1686
2021-07-04 09:38:19,173 DEBUG    [single line]   org/mockito/internal/configuration/CaptorAnnotationProcessor.java process 17
2021-07-04 09:38:19,278 DEBUG                  - depth 0, hash 5ea5f32, HEAD~86
2021-07-04 09:38:19,616 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java <clinit> 61:61
2021-07-04 09:38:19,723 DEBUG                  - depth 0, hash c478e6c, HEAD~102
2021-07-04 09:38:19,728 DEBUG                  - depth 1, hash c81d6bd, HEAD~950
2021-07-04 09:38:19,732 DEBUG    [single line]   org/mockito/internal/configuration/ClassPathLoader.java <init> 60
2021-07-04 09:38:19,838 DEBUG                  - depth 0, hash c81d6bd, HEAD~950
2021-07-04 09:38:19,843 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java findPlatformMockMaker 101:106
2021-07-04 09:38:19,950 DEBUG                  - depth 0, hash 4c1a6c2, HEAD~76
2021-07-04 09:38:19,955 DEBUG                  - depth 1, hash c478e6c, HEAD~102
2021-07-04 09:38:19,959 DEBUG                  - depth 2, hash ce6b947, HEAD~109
2021-07-04 09:38:19,963 DEBUG                  - depth 3, hash a4c2825, HEAD~114
2021-07-04 09:38:19,967 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java getMockMaker 93:95
2021-07-04 09:38:20,073 DEBUG                  - depth 0, hash c478e6c, HEAD~102
2021-07-04 09:38:20,079 DEBUG                  - depth 1, hash ce6b947, HEAD~109
2021-07-04 09:38:20,083 DEBUG                  - depth 2, hash a4c2825, HEAD~114
2021-07-04 09:38:20,087 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java loadConfiguration 67:85
2021-07-04 09:38:20,194 DEBUG                  - depth 0, hash 4c1a6c2, HEAD~76
2021-07-04 09:38:20,199 DEBUG                  - depth 1, hash c478e6c, HEAD~102
2021-07-04 09:38:20,203 DEBUG                  - depth 2, hash 75f7c13, HEAD~267
2021-07-04 09:38:20,207 DEBUG                  - depth 3, hash d5d05a2, HEAD~930
2021-07-04 09:38:20,211 DEBUG                  - depth 4, hash fca2c21, HEAD~949
2021-07-04 09:38:20,215 DEBUG                  - depth 5, hash c81d6bd, HEAD~950
2021-07-04 09:38:20,219 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java loadImplementations 112:144
2021-07-04 09:38:20,325 DEBUG                  - depth 0, hash 4c1a6c2, HEAD~76
2021-07-04 09:38:20,330 DEBUG                  - depth 1, hash 1db289e, HEAD~83
2021-07-04 09:38:20,334 DEBUG                  - depth 2, hash b74f891, HEAD~91
2021-07-04 09:38:20,338 DEBUG                  - depth 3, hash c478e6c, HEAD~102
2021-07-04 09:38:20,664 DEBUG    [line range] org/mockito/internal/configuration/DefaultAnnotationEngine.java <init> 30:30
2021-07-04 09:38:20,770 DEBUG                  - depth 0, hash 5ea5f32, HEAD~86
2021-07-04 09:38:20,776 DEBUG    [line range] org/mockito/internal/configuration/DefaultAnnotationEngine.java process 61:79
2021-07-04 09:38:20,881 DEBUG                  - depth 0, hash f8f76a4, HEAD~262
2021-07-04 09:38:20,887 DEBUG                  - depth 1, hash 038235e, HEAD~429
2021-07-04 09:38:20,891 DEBUG                  - depth 2, hash 3275500, HEAD~436
2021-07-04 09:38:20,895 DEBUG                  - depth 3, hash 896c61e, HEAD~439
2021-07-04 09:38:20,899 DEBUG    [line range] org/mockito/internal/configuration/DefaultAnnotationEngine.java registerAnnotationProcessor 57:59
2021-07-04 09:38:21,004 DEBUG                  - depth 0, hash 5ea5f32, HEAD~86
2021-07-04 09:38:21,010 DEBUG                  - depth 1, hash fcb2441, HEAD~408
2021-07-04 09:38:21,014 DEBUG                  - depth 2, hash 3275500, HEAD~436
2021-07-04 09:38:21,292 DEBUG    [single line]   org/mockito/internal/configuration/DefaultInjectionEngine.java <init> 17
2021-07-04 09:38:21,397 DEBUG                  - depth 0, hash 3275500, HEAD~436
2021-07-04 09:38:21,403 DEBUG    [line range] org/mockito/internal/configuration/DefaultInjectionEngine.java injectMocksOnFields 19:26
2021-07-04 09:38:21,509 DEBUG                  - depth 0, hash f920e3a, HEAD~212
2021-07-04 09:38:21,514 DEBUG                  - depth 1, hash 377de51, HEAD~214
2021-07-04 09:38:21,518 DEBUG                  - depth 2, hash 0464f56, HEAD~250
2021-07-04 09:38:21,522 DEBUG                  - depth 3, hash 3275500, HEAD~436
2021-07-04 09:38:21,824 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <clinit> 22:22
2021-07-04 09:38:21,930 DEBUG                  - depth 0, hash c81d6bd, HEAD~950
2021-07-04 09:38:21,935 DEBUG                  - depth 1, hash 863efe6, HEAD~964
2021-07-04 09:38:21,939 DEBUG                  - depth 2, hash d56f3a5, HEAD~967
2021-07-04 09:38:21,943 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <init> 29:34
2021-07-04 09:38:22,050 DEBUG                  - depth 0, hash 845aa65, HEAD~862
2021-07-04 09:38:22,056 DEBUG                  - depth 1, hash c81d6bd, HEAD~950
2021-07-04 09:38:22,060 DEBUG                  - depth 2, hash 863efe6, HEAD~964
2021-07-04 09:38:22,064 DEBUG                  - depth 3, hash d56f3a5, HEAD~967
