2021-07-04 07:16:24,209 INFO     Search BICs for /tmp/Math-38b/
2021-07-04 07:16:24,209 DEBUG    Reading the coverage of org.apache.commons.math.optimization.direct.BOBYQAOptimizerTest::testConstrainedRosenWithMoreInterpolationPoints (failings)
2021-07-04 07:16:24,249 INFO     Loaded 1x282 Coverage Matrix
2021-07-04 07:16:24,250 INFO     The number of total commits: 3504
2021-07-04 07:16:24,717 DEBUG    [line range] org/apache/commons/math/linear/AbstractRealMatrix.java <init> 53:60
2021-07-04 07:16:24,869 DEBUG                  - depth 0, hash 1e8f480, HEAD~1066
2021-07-04 07:16:24,875 DEBUG                  - depth 1, hash a16f538, HEAD~1131
2021-07-04 07:16:24,879 DEBUG                  - depth 2, hash 1eaea0b, HEAD~1237
2021-07-04 07:16:24,883 DEBUG                  - depth 3, hash 7f88773, HEAD~1956
2021-07-04 07:16:24,887 DEBUG                  - depth 4, hash c28099c, HEAD~2092
2021-07-04 07:16:25,278 DEBUG    [line range] org/apache/commons/math/linear/Array2DRowRealMatrix.java <init> 54:57
2021-07-04 07:16:25,427 DEBUG                  - depth 0, hash b9b5413, HEAD~1030
2021-07-04 07:16:25,432 DEBUG                  - depth 1, hash dbae4b0, HEAD~1711
2021-07-04 07:16:25,436 DEBUG                  - depth 2, hash 03bb3ee, HEAD~1851
2021-07-04 07:16:25,441 DEBUG                  - depth 3, hash 1c2c0d9, HEAD~1858
2021-07-04 07:16:25,445 DEBUG    [line range] org/apache/commons/math/linear/Array2DRowRealMatrix.java getColumnDimension 326:329
2021-07-04 07:16:25,592 DEBUG                  - depth 0, hash 1c2c0d9, HEAD~1858
2021-07-04 07:16:25,598 DEBUG    [line range] org/apache/commons/math/linear/Array2DRowRealMatrix.java getEntry 292:296
2021-07-04 07:16:25,747 DEBUG                  - depth 0, hash 8742126, HEAD~1082
2021-07-04 07:16:25,752 DEBUG                  - depth 1, hash 1eaea0b, HEAD~1237
2021-07-04 07:16:25,756 DEBUG                  - depth 2, hash bd345d9, HEAD~1454
2021-07-04 07:16:25,760 DEBUG                  - depth 3, hash dbae4b0, HEAD~1711
2021-07-04 07:16:25,764 DEBUG                  - depth 4, hash 1c2c0d9, HEAD~1858
2021-07-04 07:16:25,768 DEBUG    [line range] org/apache/commons/math/linear/Array2DRowRealMatrix.java getRowDimension 320:323
2021-07-04 07:16:25,916 DEBUG                  - depth 0, hash 8742126, HEAD~1082
2021-07-04 07:16:25,921 DEBUG                  - depth 1, hash 1c2c0d9, HEAD~1858
2021-07-04 07:16:25,925 DEBUG    [line range] org/apache/commons/math/linear/Array2DRowRealMatrix.java setEntry 299:303
2021-07-04 07:16:26,072 DEBUG                  - depth 0, hash 8742126, HEAD~1082
2021-07-04 07:16:26,077 DEBUG                  - depth 1, hash 1eaea0b, HEAD~1237
2021-07-04 07:16:26,081 DEBUG                  - depth 2, hash bd345d9, HEAD~1454
2021-07-04 07:16:26,085 DEBUG                  - depth 3, hash dbae4b0, HEAD~1711
2021-07-04 07:16:26,089 DEBUG                  - depth 4, hash 1c2c0d9, HEAD~1858
2021-07-04 07:16:26,541 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java <clinit> 41:41
2021-07-04 07:16:26,701 DEBUG                  - depth 0, hash de2670a, HEAD~966
2021-07-04 07:16:26,706 DEBUG                  - depth 1, hash a311dce, HEAD~2185
2021-07-04 07:16:26,711 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java <init> 62:64
2021-07-04 07:16:26,869 DEBUG                  - depth 0, hash dbae4b0, HEAD~1711
2021-07-04 07:16:26,875 DEBUG                  - depth 1, hash a311dce, HEAD~2185
2021-07-04 07:16:26,879 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java <init> 83:85
2021-07-04 07:16:27,037 DEBUG                  - depth 0, hash dbae4b0, HEAD~1711
2021-07-04 07:16:27,042 DEBUG                  - depth 1, hash a311dce, HEAD~2185
2021-07-04 07:16:27,046 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java getDimension 626:629
2021-07-04 07:16:27,205 DEBUG                  - depth 0, hash 2143ffd, HEAD~144
2021-07-04 07:16:27,210 DEBUG                  - depth 1, hash a311dce, HEAD~2185
2021-07-04 07:16:27,214 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java getEntry 620:623
2021-07-04 07:16:27,373 DEBUG                  - depth 0, hash 2143ffd, HEAD~144
2021-07-04 07:16:27,378 DEBUG                  - depth 1, hash 8742126, HEAD~1082
2021-07-04 07:16:27,382 DEBUG                  - depth 2, hash a311dce, HEAD~2185
2021-07-04 07:16:27,386 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java setEntry 674:681
2021-07-04 07:16:27,545 DEBUG                  - depth 0, hash 2143ffd, HEAD~144
2021-07-04 07:16:27,550 DEBUG                  - depth 1, hash 0374533, HEAD~1978
2021-07-04 07:16:27,554 DEBUG                  - depth 2, hash 2974de5, HEAD~2132
2021-07-04 07:16:27,558 DEBUG                  - depth 3, hash a311dce, HEAD~2185
2021-07-04 07:16:27,563 DEBUG    [line range] org/apache/commons/math/linear/ArrayRealVector.java toArray 730:733
2021-07-04 07:16:27,723 DEBUG                  - depth 0, hash 3081ee1, HEAD~1412
2021-07-04 07:16:27,728 DEBUG                  - depth 1, hash a311dce, HEAD~2185
2021-07-04 07:16:28,136 DEBUG    [line range] org/apache/commons/math/linear/MatrixUtils.java checkColumnIndex 393:398
2021-07-04 07:16:28,280 DEBUG                  - depth 0, hash 8742126, HEAD~1082
2021-07-04 07:16:28,286 DEBUG                  - depth 1, hash e44b043, HEAD~1202
2021-07-04 07:16:28,290 DEBUG                  - depth 2, hash e497d61, HEAD~1812
2021-07-04 07:16:28,294 DEBUG    [line range] org/apache/commons/math/linear/MatrixUtils.java checkMatrixIndex 365:369
2021-07-04 07:16:28,445 DEBUG                  - depth 0, hash 8742126, HEAD~1082
2021-07-04 07:16:28,451 DEBUG                  - depth 1, hash 26dac5a, HEAD~1512
2021-07-04 07:16:28,455 DEBUG                  - depth 2, hash 1171b87, HEAD~1850
2021-07-04 07:16:28,459 DEBUG                  - depth 3, hash 7b37de8, HEAD~2250
2021-07-04 07:16:28,463 DEBUG                  - depth 4, hash 2bb96a8, HEAD~2839
2021-07-04 07:16:28,467 DEBUG    [line range] org/apache/commons/math/linear/MatrixUtils.java checkRowIndex 378:384
2021-07-04 07:16:28,611 DEBUG                  - depth 0, hash 8742126, HEAD~1082
2021-07-04 07:16:28,617 DEBUG                  - depth 1, hash e44b043, HEAD~1202
2021-07-04 07:16:28,621 DEBUG                  - depth 2, hash e497d61, HEAD~1812
2021-07-04 07:16:28,894 DEBUG    [single line]   org/apache/commons/math/linear/RealLinearOperator.java <init> 52
2021-07-04 07:16:29,035 DEBUG                  - depth 0, hash 3a0754d, HEAD~554
2021-07-04 07:16:29,471 DEBUG    [single line]   org/apache/commons/math/linear/RealVector.java <init> 58
2021-07-04 07:16:29,629 DEBUG                  - depth 0, hash ed400a8, HEAD~422
2021-07-04 07:16:29,635 DEBUG                  - depth 1, hash 0327231, HEAD~1781
2021-07-04 07:16:29,639 DEBUG                  - depth 2, hash 2f4dff0, HEAD~1923
2021-07-04 07:16:29,643 DEBUG                  - depth 3, hash a311dce, HEAD~2185
2021-07-04 07:16:29,647 DEBUG    [single line]   org/apache/commons/math/linear/RealVector.java <init> 864
2021-07-04 07:16:29,791 DEBUG                  - depth 0, hash ed400a8, HEAD~422
2021-07-04 07:16:29,796 DEBUG                  - depth 1, hash 5d0946e, HEAD~506
2021-07-04 07:16:30,140 DEBUG    [line range] org/apache/commons/math/linear/RealVectorFormat.java <init> 105:114
2021-07-04 07:16:30,292 DEBUG                  - depth 0, hash a311dce, HEAD~2185
2021-07-04 07:16:30,297 DEBUG    [line range] org/apache/commons/math/linear/RealVectorFormat.java <init> 81:83
2021-07-04 07:16:30,454 DEBUG                  - depth 0, hash a311dce, HEAD~2185
2021-07-04 07:16:30,460 DEBUG    [line range] org/apache/commons/math/linear/RealVectorFormat.java getInstance 161:163
2021-07-04 07:16:30,610 DEBUG                  - depth 0, hash a311dce, HEAD~2185
2021-07-04 07:16:30,616 DEBUG    [line range] org/apache/commons/math/linear/RealVectorFormat.java getInstance 170:172
2021-07-04 07:16:30,766 DEBUG                  - depth 0, hash de2670a, HEAD~966
2021-07-04 07:16:30,772 DEBUG                  - depth 1, hash a311dce, HEAD~2185
2021-07-04 07:16:31,055 DEBUG    [line range] org/apache/commons/math/optimization/AbstractConvergenceChecker.java <init> 52:55
2021-07-04 07:16:31,196 DEBUG                  - depth 0, hash 9102bea, HEAD~1169
2021-07-04 07:16:31,458 DEBUG    [single line]   org/apache/commons/math/optimization/GoalType.java <clinit> 27
2021-07-04 07:16:31,601 DEBUG                  - depth 0, hash fbe5656, HEAD~1950
2021-07-04 07:16:31,607 DEBUG                  - depth 1, hash 89ac173, HEAD~2650
2021-07-04 07:16:31,611 DEBUG    [single line]   org/apache/commons/math/optimization/GoalType.java <clinit> 30
2021-07-04 07:16:31,751 DEBUG                  - depth 0, hash fbe5656, HEAD~1950
2021-07-04 07:16:31,757 DEBUG    [single line]   org/apache/commons/math/optimization/GoalType.java <clinit> 33
2021-07-04 07:16:31,898 DEBUG                  - depth 0, hash fbe5656, HEAD~1950
2021-07-04 07:16:31,903 DEBUG                  - depth 1, hash a7755a3, HEAD~2331
2021-07-04 07:16:31,907 DEBUG                  - depth 2, hash 89ac173, HEAD~2650
2021-07-04 07:16:32,206 DEBUG    [line range] org/apache/commons/math/optimization/RealPointValuePair.java <init> 44:47
2021-07-04 07:16:32,374 DEBUG                  - depth 0, hash 3c3ccb7, HEAD~1083
2021-07-04 07:16:32,380 DEBUG                  - depth 1, hash ee555fe, HEAD~1204
2021-07-04 07:16:32,384 DEBUG                  - depth 2, hash 1d3a7b6, HEAD~1221
2021-07-04 07:16:32,388 DEBUG                  - depth 3, hash faecb29, HEAD~1933
2021-07-04 07:16:32,392 DEBUG                  - depth 4, hash 9768643, HEAD~1947
2021-07-04 07:16:32,396 DEBUG                  - depth 5, hash fbe5656, HEAD~1950
2021-07-04 07:16:32,677 DEBUG    [line range] org/apache/commons/math/optimization/SimpleScalarValueChecker.java <init> 39:39
2021-07-04 07:16:32,819 DEBUG                  - depth 0, hash 9102bea, HEAD~1169
2021-07-04 07:16:32,824 DEBUG                  - depth 1, hash 794f8fb, HEAD~1938
2021-07-04 07:16:32,828 DEBUG                  - depth 2, hash 9768643, HEAD~1947
2021-07-04 07:16:32,832 DEBUG                  - depth 3, hash 1a47f53, HEAD~1948
2021-07-04 07:16:33,445 DEBUG    [line range] org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java <init> 210:214
2021-07-04 07:16:33,602 DEBUG                  - depth 0, hash 722d5d9, HEAD~151
2021-07-04 07:16:33,607 DEBUG                  - depth 1, hash 34fef65, HEAD~473
