1,0da657a65c92b086a301a6ffe9e34ec272f8889c,2013-08-31 19:43:02 +0000,MATH-996,https://issues.apache.org/jira/browse/MATH-996
2,c0b655ace5665c0cd32e3f5e5b46edad4d223125,2013-08-10 00:57:48 +0000,MATH-1021,https://issues.apache.org/jira/browse/MATH-1021
3,92c4697300e8ddf06152bc0838c738d50673c1d2,2013-07-12 11:29:12 +0000,MATH-1005,https://issues.apache.org/jira/browse/MATH-1005
4,277e61721f34be16a20da663fd597edf6b51939b,2013-06-03 07:15:00 +0000,MATH-988,https://issues.apache.org/jira/browse/MATH-988
5,e54a1c92302f3167b06bc04859b87ac0681bcdf3,2013-03-22 18:55:58 +0000,MATH-934,https://issues.apache.org/jira/browse/MATH-934
6,419a052c6842192e78f747d9f5af619c2ca56e78,2013-03-19 14:51:30 +0000,MATH-949,https://issues.apache.org/jira/browse/MATH-949
7,1cd68eed57febf806c385bf04a596b922f4c1964,2013-03-19 14:09:08 +0000,MATH-950,https://issues.apache.org/jira/browse/MATH-950
8,196e63174afdb3df1529c1b97bb8437b16831cc3,2013-03-10 12:01:00 +0000,MATH-942,https://issues.apache.org/jira/browse/MATH-942
9,de98c0f0a566060ac143c39036f06a03f141dc52,2013-03-06 08:53:28 +0000,MATH-938,https://issues.apache.org/jira/browse/MATH-938
10,7e2ffcc9034de41d7787f0b33b5670474f7a10de,2013-02-15 08:20:11 +0000,MATH-935,https://issues.apache.org/jira/browse/MATH-935
11,aa2bd1d0656b0001192aa2b2ef779cfd1f3b7e4d,2013-01-15 12:15:50 +0000,MATH-929,https://issues.apache.org/jira/browse/MATH-929
12,cc82d38aaf6ec24758a0a6df9535b8204e22ef12,2013-01-04 12:28:44 +0000,MATH-927,https://issues.apache.org/jira/browse/MATH-927
13,8079ea5b8d1366445da532906e43afa9291473cf,2012-12-29 13:26:44 +0000,MATH-924,https://issues.apache.org/jira/browse/MATH-924
14,a6b2e992e17cee0d4cb5a2da8242a20b8e5a8fc3,2012-12-29 13:16:17 +0000,MATH-924,https://issues.apache.org/jira/browse/MATH-924
15,b221a7342856a2a548f5d9817055defc0ec4dea6,2012-11-26 23:02:29 +0000,MATH-904,https://issues.apache.org/jira/browse/MATH-904
16,875ed1f4d90d1457c0ab40dafc79be5a0c6f9bf6,2012-11-26 13:25:27 +0000,MATH-905,https://issues.apache.org/jira/browse/MATH-905
17,621806b796bc416f00341feca894ebae07be5ed0,2012-10-21 16:22:50 +0000,MATH-778,https://issues.apache.org/jira/browse/MATH-778
18,7c7d7e8f103582e753c39a2baf14a483e991fefb,2012-09-29 16:58:18 +0000,MATH-867,https://issues.apache.org/jira/browse/MATH-867
19,c73fad0a0d42103b5e13a68317ea95b1090263ba,2012-09-21 15:32:18 +0000,MATH-865,https://issues.apache.org/jira/browse/MATH-865
20,efa9de05114492ca38cf4739a07339f5ad6faddc,2012-09-21 14:17:37 +0000,MATH-864,https://issues.apache.org/jira/browse/MATH-864
21,468ed8550b7759858a4dc59d694859a8ae7d35f0,2012-09-13 15:13:03 +0000,MATH-789,https://issues.apache.org/jira/browse/MATH-789
22,b0cba9a79ee99b09958dec8e40c75bed47b7f780,2012-09-08 22:15:32 +0000,MATH-859,https://issues.apache.org/jira/browse/MATH-859
23,f1b04e990f4fc86544b6230fab1aa8ecfb74fbb1,2012-09-07 15:43:40 +0000,MATH-855,https://issues.apache.org/jira/browse/MATH-855
24,d5ff460ba69e4261f066d7856e2f90b886924513,2012-09-05 14:22:44 +0000,MATH-855,https://issues.apache.org/jira/browse/MATH-855
25,996dd998e3081e4a842017b8ebcdae9b6059b530,2012-08-16 20:43:59 +0000,MATH-844,https://issues.apache.org/jira/browse/MATH-844
26,1566dd339f6efc2347b0962fac7fce22adbc31ff,2012-08-01 21:24:27 +0000,MATH-836,https://issues.apache.org/jira/browse/MATH-836
27,5f2077bb774d283e7984a2d5dc0c2759f2954963,2012-07-31 14:58:01 +0000,MATH-835,https://issues.apache.org/jira/browse/MATH-835
28,d3fc5af31eb696af03cfbe2e18584c7e1d307d54,2012-07-30 19:37:48 +0000,MATH-828,https://issues.apache.org/jira/browse/MATH-828
29,7bbddc2203bed78fafe7739a97df1f53e767341a,2012-06-11 05:52:16 +0000,MATH-803,https://issues.apache.org/jira/browse/MATH-803
30,a25e7f7abe7f6b3f4147febee4a917ce92241aab,2012-06-08 11:04:11 +0000,MATH-790,https://issues.apache.org/jira/browse/MATH-790
31,2d846db3aec18dd081e680be05f6e0faad1cb186,2012-05-21 19:55:30 +0000,MATH-718,https://issues.apache.org/jira/browse/MATH-718
32,f81847d8079753ce45b049813730055188a22efb,2012-05-13 15:51:56 +0000,MATH-780,https://issues.apache.org/jira/browse/MATH-780
33,3ef79313597d7d49067c48d65a09042d8d94822d,2012-05-02 18:28:37 +0000,MATH-781,https://issues.apache.org/jira/browse/MATH-781
34,520f36b43a13681db338a07ac6c251cbe1a7a6e5,2012-04-12 18:32:53 +0000,MATH-779,https://issues.apache.org/jira/browse/MATH-779
35,a5d8d115cb85149c62059a23e8f4d318cac0e903,2012-04-02 18:46:42 +0000,MATH-776,https://issues.apache.org/jira/browse/MATH-776
36,1a15d5f4c13eca0435b0ed7e6a624064e7f7e07f,2012-02-14 13:16:57 +0000,MATH-744,https://issues.apache.org/jira/browse/MATH-744
37,65ed08e15af15617e967d3ea9d635dc55a0ef866,2012-01-27 07:00:19 +0000,MATH-722,https://issues.apache.org/jira/browse/MATH-722
38,91cc42ba0493938aa53585720b315b62c5784a96,2011-12-20 13:30:29 +0000,MATH-728,https://issues.apache.org/jira/browse/MATH-728
39,74e00296574dc3ac0bc064fc3258faabaf732d6c,2011-12-17 16:55:25 +0000,MATH-727,https://issues.apache.org/jira/browse/MATH-727
40,c8becc7c47963bcdc1578298846ad6fbf08f64ef,2011-12-01 23:24:36 +0000,MATH-716,https://issues.apache.org/jira/browse/MATH-716
41,882556eabbeb2f62939aee29afdec2a01ce4bbe1,2011-11-30 06:24:04 +0000,MATH-704,https://issues.apache.org/jira/browse/MATH-704
42,e98a5000cd211539bf4ba65f62cc7f81395e1726,2011-11-28 20:16:28 +0000,MATH-713,https://issues.apache.org/jira/browse/MATH-713
43,dcae84b2e8f025e93340307d8bc04d406202c323,2011-11-27 05:20:09 +0000,MATH-691,https://issues.apache.org/jira/browse/MATH-691
44,53c8cec5ceb4cd81e3f9b8858814accac83a324e,2011-10-26 09:08:22 +0000,MATH-695,https://issues.apache.org/jira/browse/MATH-695
45,bc4e9db01c2a03062965fa4bac65782376ab2287,2011-10-10 19:56:03 +0000,MATH-679,https://issues.apache.org/jira/browse/MATH-679
46,e6f27ebcb9ee0a344308382b99a3894bb61b225d,2011-09-03 19:22:42 +0000,MATH-657,https://issues.apache.org/jira/browse/MATH-657
47,330f3fe17d132bd4e2a91ff812ccf489e77f390f,2011-09-02 23:05:01 +0000,MATH-657,https://issues.apache.org/jira/browse/MATH-657
48,13d22f45624470ce5c07c085cf8b1ec0251eaee6,2011-09-02 11:09:59 +0000,MATH-631,https://issues.apache.org/jira/browse/MATH-631
49,09e35881f1ad74335707e70aa78fd347e37d1066,2011-08-13 18:10:13 +0000,MATH-645,https://issues.apache.org/jira/browse/MATH-645
50,39cf5e69259d7560d50553caf028f9229b721013,2011-08-12 16:48:26 +0000,MATH-631,https://issues.apache.org/jira/browse/MATH-631
